seller_id,seller_city,seller_state,shipment_count,order_count,product_revenue,freight_value,total_value,average_shipment_value,freight_percentage,average_distance_km,average_delivery_days,late_delivery_rate,average_review_score,low_review_rate
da03c298e3999e9d828591fc2179d109,sao paulo,SP,4,4,787.7,54.78,842.48,210.62,6.5,330.29,9.59,0.0,4.75,0.0
21c62b998a043ebe31161d38f84929fc,fortaleza,CE,4,4,750.49,90.84,841.33,210.33,10.8,995.78,13.3,0.0,4.5,0.0
2ba91c7ad80ff88b23b7db823b43c233,itu,SP,6,6,740.4,99.93,840.33,140.06,11.89,610.67,18.65,33.33,3.83,16.67
e73bf2cea7fe4b0b4d287a7568ed1099,chapeco,SC,4,4,737.7,100.13,837.83,209.46,11.95,689.19,5.5,0.0,5.0,0.0
236585a4ddb5fea9fa40233e2249ed91,caxias do sul,RS,11,11,649.53,188.14,837.67,76.15,22.46,865.5,13.14,9.09,4.09,9.09
7354220fb240bde543b3c40c060d41e7,brasilia,DF,7,7,672.0,165.13,837.13,119.59,19.73,937.41,11.1,0.0,4.57,0.0
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,10,10,585.3,251.83,837.13,83.71,30.08,971.28,16.66,20.0,4.2,10.0
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,4,4,649.95,187.15,837.1,209.28,22.36,156.7,16.57,0.0,2.5,50.0
5f7300535881cef3b625fd683cf7d145,canoas,RS,10,10,665.98,170.85,836.83,83.68,20.42,595.06,8.81,0.0,4.4,10.0
6524b847b982cd56bb5d4b02b776ee42,campinas,SP,1,1,779.8,55.14,834.94,834.94,6.6,703.99,42.33,100.0,4.0,0.0
f9eedec3129e8cc6b6429c42d0808c5b,"rio de janeiro, rio de janeiro, brasil",RJ,2,2,789.8,43.35,833.15,416.58,5.2,1115.92,6.76,0.0,4.5,0.0
ba6b68b55fe8704377a7d43c8e5c0185,belo horizonte,MG,5,5,739.77,92.45,832.22,166.44,11.11,597.21,10.59,0.0,4.2,20.0
2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,3,3,788.89,42.37,831.26,277.09,5.1,237.2,11.83,0.0,3.67,33.33
11742f81550ac064cc9a40f67151d9ad,catanduva,SP,2,2,781.9,49.11,831.01,415.5,5.91,309.32,9.1,0.0,5.0,0.0
ad273c9eb54ecb4532de4bf75bae9e4e,curitiba,PR,10,10,645.0,184.75,829.75,82.98,22.27,352.24,12.21,0.0,4.1,10.0
de09d00cfc265b8804c7df34075a68fa,sao paulo,SP,3,3,784.0,43.97,827.97,275.99,5.31,314.99,6.15,0.0,3.33,33.33
55c26bcb609f480eb7868594245febb5,tabatinga,SP,6,6,664.4,161.83,826.23,137.71,19.59,376.22,9.69,0.0,4.0,16.67
bd1d49a326abfa9b1036772e40445430,bauru,SP,12,12,637.7,188.5,826.2,68.85,22.82,424.01,12.41,8.33,4.08,8.33
a56e351445e5863fc8960640ba9190c7,itajai,SC,3,3,760.92,65.06,825.98,275.33,7.88,388.6,11.72,33.33,4.33,0.0
c7fdb77fdbff3c41981bc52f787e959e,santo andre,SP,9,9,658.48,166.68,825.16,91.68,20.2,848.87,16.81,22.22,3.56,33.33
94231344608e603693b0a8891143f65d,porto alegre,SP,3,3,722.0,102.18,824.18,274.73,12.4,1246.52,12.53,0.0,4.0,0.0
5ef131ac72773e5b3f6c0d63cf424657,ribeirao preto,SP,10,10,575.79,246.2,821.99,82.2,29.95,557.25,5.93,0.0,4.1,20.0
13f57c12a00ed4610db646b913a7f5c6,santos,SP,7,7,645.2,175.95,821.15,117.31,21.43,448.36,12.37,14.29,4.86,0.0
0d83f8e03188682112cc0d93523705cc,porto alegre,RS,4,4,696.26,124.31,820.57,205.14,15.15,1046.5,16.91,25.0,3.75,25.0
2063dd1b9f568df1c16741ea7d3e6adb,guarapuava,PR,3,3,763.1,57.17,820.27,273.42,6.97,820.63,12.65,0.0,5.0,0.0
9535a841eecebed61a9fb1ac1cbb5597,sao paulo,SP,2,2,784.9,33.43,818.33,409.16,4.09,63.6,9.5,0.0,3.0,50.0
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,9,9,660.0,157.21,817.21,90.8,19.24,314.75,17.57,0.0,4.22,0.0
ed8cb7b190ceb6067227478e48cf8dde,santos,SP,15,15,573.5,242.71,816.21,54.41,29.74,340.33,7.31,6.67,3.4,33.33
8e29d051f810eb22959ede205b462b9f,mirassol,SP,2,2,599.8,213.48,813.28,406.64,26.25,698.51,31.75,50.0,4.0,0.0
191d55f7edb8524d525ed01b20fe32e8,brasilia,DF,3,3,747.0,65.8,812.8,270.93,8.1,895.59,22.53,33.33,2.33,66.67
a254c682cc01e119f83530446f1df9a9,cafelandia,SP,6,6,569.4,240.02,809.42,134.9,29.65,935.9,15.07,16.67,4.0,16.67
0a85ebe4e328db81ac9109781205e2f7,jundiai,SP,12,12,667.9,137.75,805.65,67.14,17.1,149.92,5.25,8.33,4.58,0.0
638cba8be1fb599bbb76fd6948351eb3,sao jose dos campos,SP,16,16,535.4,268.27,803.67,50.23,33.38,308.07,8.14,0.0,4.69,6.25
38e6dada03429a47197d5d584d793b41,sao paulo,SP,7,7,596.14,206.91,803.05,114.72,25.77,476.0,10.12,14.29,4.43,14.29
d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,RJ,5,5,721.89,80.72,802.61,160.52,10.06,444.17,8.2,20.0,4.0,25.0
fac35d150712afb921ec59ac5f39bb11,bonfinopolis de minas,MG,5,5,696.0,104.64,800.64,160.13,13.07,377.34,10.14,0.0,4.4,0.0
179d859f51292aac5c10806a356f7af9,ribeirao pires,SP,18,18,404.47,395.8,800.27,44.46,49.46,775.06,8.99,16.67,4.39,5.56
8d899e15a5925f097cca50faa49b15e3,sao roque,SP,4,4,645.0,150.98,795.98,199.0,18.97,350.39,6.07,25.0,3.75,25.0
8759e7aedd644f487315e5860962f162,santo andre,SP,3,3,627.0,166.34,793.34,264.45,20.97,1055.82,32.8,33.33,3.67,33.33
56db5c0782e8f7ddc9343f9576ff6d16,palhoca,SC,2,2,734.8,57.15,791.95,395.98,7.22,508.78,9.92,0.0,3.0,50.0
6cf476a4ca74498db55cbccdaa9dcfb6,sao paulo,SP,5,5,624.94,166.66,791.6,158.32,21.05,800.25,34.35,40.0,3.4,40.0
2059c39f76271d4ca3f15b5ffaccc8b8,curitiba,PR,12,12,604.9,186.39,791.29,65.94,23.56,519.94,9.59,0.0,4.5,0.0
1d29dfba02015238dfbe2449a5eaa361,vicosa,MG,12,12,612.8,177.12,789.92,65.83,22.42,389.22,15.37,8.33,4.5,8.33
cf654707ed6a99f112c7ec3d6f314b8b,sao paulo,SP,3,3,756.0,33.54,789.54,263.18,4.25,37.22,5.25,0.0,4.67,0.0
b7ed9fb14c8eadb37adb9c45d67ab0fb,jacarei,SP,7,7,566.0,221.75,787.75,112.54,28.15,1039.48,12.56,0.0,3.29,42.86
e4ebd3f87bf70440014f07ddda7fbe03,presidente epitacio,SP,7,7,671.5,115.76,787.26,112.47,14.7,1041.03,17.89,14.29,4.57,0.0
8c91bfea4263b8fba54081460693e2a1,horizontina,RS,2,2,739.0,46.75,785.75,392.88,5.95,918.79,12.13,0.0,5.0,0.0
5bba18b40e8c973b0f32e748004775b0,itajobi,SP,1,1,739.98,44.82,784.8,784.8,5.71,779.82,7.07,0.0,5.0,0.0
e6a69c4a27dfdd98ffe5aa757ad744bc,sao paulo,SP,21,21,508.51,275.83,784.34,37.35,35.17,271.07,10.74,0.0,4.29,9.52
6824a69c9ea0313eba299dd4a2dba09a,formiga,MG,6,6,666.9,117.18,784.08,130.68,14.94,270.59,4.81,0.0,4.67,0.0
0b36063d5818f81ccb94b54adfaebbf5,jaragua do sul,SC,1,1,765.0,18.0,783.0,783.0,2.3,1083.39,14.54,0.0,5.0,0.0
d558ebe531605a1285ab2b1bc3256dfb,divinopolis,MG,3,3,709.0,73.23,782.23,260.74,9.36,732.48,9.42,0.0,4.67,0.0
2aa3443d7bf9d9bb11133f420d75e083,rio de janeiro,RJ,10,10,647.0,134.12,781.12,78.11,17.17,494.91,10.57,20.0,3.0,40.0
b4b447d715f9ab302a188fb43d3e96b3,sao paulo,SP,5,5,685.93,93.73,779.66,155.93,12.02,204.0,3.62,20.0,4.8,0.0
6e1862e15f33d9994bc25922a85e1efc,rio claro,SP,7,7,668.49,110.83,779.32,111.33,14.22,299.43,3.79,0.0,4.43,14.29
7b98de631987e26dd6d803490c43a13c,loanda,PR,8,8,634.2,144.43,778.63,97.33,18.55,612.34,10.58,0.0,4.62,0.0
c447f8dd3ed213f291d65ef074a268eb,assis,SP,7,7,655.0,122.23,777.23,111.03,15.73,681.36,11.03,0.0,3.71,28.57
b64d51f0435e884e8de603b1655155ae,garulhos,SP,17,17,416.18,357.36,773.54,45.5,46.2,193.61,7.4,17.65,4.29,11.76
54aa8463e87776b5612f4bdc4bd5d4de,belo horizonte,MG,7,7,649.3,123.53,772.83,110.4,15.98,752.4,13.48,0.0,3.86,14.29
26af45f5dfd967225a832838aa4e24a3,curitiba,PR,10,10,573.1,198.51,771.61,77.16,25.73,583.74,9.77,0.0,4.1,20.0
b0398568231ba5e6734af1881671a317,colatina,ES,4,4,656.77,113.35,770.12,192.53,14.72,804.48,13.21,0.0,4.0,25.0
228e4c1a0be164f613d41c24345f9d2c,bandeirantes,PR,5,5,539.7,229.74,769.44,153.89,29.86,929.93,11.12,0.0,5.0,0.0
f3295428338a40977a03f555246a70f4,vitoria,ES,7,7,644.98,124.4,769.38,109.91,16.17,847.21,14.83,28.57,3.57,28.57
768a86e36ad6aae3d03ee3c6433d61df,sao paulo,SP,17,17,587.46,180.24,767.7,45.16,23.48,183.18,5.08,17.65,4.65,0.0
61c36f0fc4a47f9532e5512b66668e62,guarulhos,SP,1,1,750.0,17.69,767.69,767.69,2.3,109.75,12.31,0.0,1.0,100.0
2dd1fb6f0e42a2243b8a01e40cd41216,curitiba,PR,3,3,686.89,80.43,767.32,255.77,10.48,1032.41,13.61,0.0,3.67,33.33
5962468f885ea01a1b6a97a218797b0a,curitiba,PR,6,6,674.0,91.74,765.74,127.62,11.98,,10.91,0.0,4.67,0.0
9cad4b68bb993ee401a3c5aaa2bc26dd,birigui,SP,5,5,649.3,114.03,763.33,152.67,14.94,855.68,18.7,20.0,2.8,40.0
9d5604a1f112324ad6b2aa552122e0fb,florianopolis,SP,13,13,421.5,340.48,761.98,58.61,44.68,1178.79,12.49,0.0,3.54,30.77
2fb25ab44bdbeae6a4d816e0d0c9d500,volta redonda,RJ,5,5,683.08,78.21,761.29,152.26,10.27,493.63,8.52,0.0,4.8,0.0
72c38a04bd6a1c3dbc5298425a0db86d,cascavel,PR,4,4,647.3,113.35,760.65,190.16,14.9,1151.23,8.81,0.0,3.75,25.0
07d75e33f2750d97d467fb57e4dfdd8a,sao paulo,SP,2,2,722.4,37.19,759.59,379.8,4.9,576.97,11.8,0.0,2.5,50.0
ac51cac5e20d69ff485a54746488ef48,ribeirao preto,SP,3,3,700.0,58.7,758.7,252.9,7.74,1000.89,16.31,0.0,3.67,33.33
01c97ebb5cdac52891c0ed1c37ba0012,catanduva,SP,9,9,577.5,178.5,756.0,84.0,23.61,649.04,13.93,0.0,4.22,11.11
acf974e4d5950ad143a247471b831eb9,caxias do sul,RS,5,5,423.8,329.82,753.62,150.72,43.76,1239.51,11.85,0.0,4.75,0.0
6c99c983ce3b6ba0ab813e6790e81691,uberlandia,MG,9,9,546.75,205.76,752.51,83.61,27.34,535.71,6.13,0.0,3.78,22.22
2f09f7d37a97956d11cc1a7cadd5262b,ribeirao preto,SP,7,7,625.0,126.91,751.91,107.42,16.88,234.92,12.84,14.29,4.0,14.29
0570350b23eda5444f8d1d9544932058,sao paulo,SP,6,6,626.9,124.86,751.76,125.29,16.61,288.88,5.07,0.0,5.0,0.0
3d3ccf2b2f8134b10dce9dd446f0e075,ibitinga,SP,3,3,608.6,141.93,750.53,250.18,18.91,985.04,16.77,33.33,3.33,33.33
6e0908ef4d4efadbc3cc2b74ea477cb0,rio de janeiro,RJ,8,8,589.45,160.83,750.28,93.78,21.44,580.33,12.32,12.5,3.75,25.0
262237171f48e85819065498cac80d7b,brusque,SC,4,4,599.0,150.0,749.0,187.25,20.03,484.7,11.07,0.0,4.25,0.0
02b72cdeb9cfcc429f1af6f4e3f3b737,ibitinga,SP,4,4,522.65,225.99,748.64,187.16,30.19,1262.92,12.51,0.0,4.75,0.0
916748bc99315c2d202898ae58b1617e,sorocaba,SP,25,25,369.4,377.11,746.51,29.86,50.52,348.65,10.47,0.0,4.28,8.0
95b293867b5862941c9cd74f756a3c68,sao paulo,SP,9,9,648.1,98.12,746.22,82.91,13.15,191.96,21.46,44.44,3.56,33.33
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,SP,7,7,622.0,123.92,745.92,106.56,16.61,568.57,10.94,0.0,4.43,0.0
aae5e7b457a3c72ee230a47d98fceda5,sao jose dos pinhas,PR,5,5,604.8,140.77,745.57,149.11,18.88,1011.37,11.92,0.0,4.2,0.0
d9cd369bffa979d1634f8e1318bf2f1b,bady bassitt,SP,3,3,678.0,66.81,744.81,248.27,8.97,822.5,11.25,0.0,5.0,0.0
f52c2422904463fdd7741f99045fecb6,santo andre/sao paulo,SP,12,12,567.79,177.01,744.8,62.07,23.77,519.79,5.67,8.33,4.25,8.33
3ef37b7ca6dd2b80bd8af81a62504996,sao paulo,SP,2,2,700.0,40.97,740.97,370.48,5.53,757.86,14.35,0.0,4.5,0.0
4e6015589b781adaa5ce7f1892d06bb1,guaruja,SP,3,3,684.0,56.5,740.5,246.83,7.63,124.29,5.89,0.0,3.67,0.0
c522be04e020c1e7b79f3acff36513d5,santana de parnaiba,SP,6,6,649.94,90.48,740.42,123.4,12.22,791.5,15.65,33.33,4.0,16.67
6d988d6174a2c27441597174f8905515,maringa,PR,19,19,371.73,365.47,737.2,38.8,49.58,577.42,20.59,10.53,4.11,15.79
11938fcc75f6902fea1d0a6f72b54a57,sao miguel d'oeste,SC,2,2,594.98,142.16,737.14,368.57,19.29,746.92,22.36,0.0,3.0,50.0
ab3e0c171fe84a7ba7de130f19cfb485,colorado,PR,6,6,623.45,112.88,736.33,122.72,15.33,599.08,20.71,33.33,4.0,16.67
328acb143b4a73aad6bee8e734f5d20d,foz do iguacu,PR,2,2,699.98,34.77,734.75,367.38,4.73,996.79,12.06,0.0,4.0,0.0
b274baf5bbd142410eb2958cf685d684,montenegro,RS,7,7,585.9,148.67,734.57,104.94,20.24,1146.27,6.35,0.0,4.29,14.29
be3b4b0f050a6aa1b2d901c4b77e979f,imbituva,PR,3,3,578.2,155.52,733.72,244.57,21.2,538.44,8.3,0.0,4.0,33.33
39a5005f2605cbdb4f9ac14485cabfd1,barretos,SP,3,3,501.07,232.59,733.66,244.55,31.7,1177.27,9.62,0.0,5.0,0.0
8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,2,2,553.7,176.34,730.04,365.02,24.15,785.97,22.71,50.0,5.0,0.0
052577151711aec5c744fe12e66db3e1,rodeio,SC,1,1,687.0,42.65,729.65,729.65,5.85,608.26,14.03,0.0,5.0,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,embu guacu,SP,19,19,452.2,275.13,727.33,38.28,37.83,347.97,10.45,5.26,3.95,10.53
38102b031c2a15e54623d711bfc753d3,mucambo,CE,8,8,418.0,308.21,726.21,90.78,42.44,2257.94,21.18,0.0,4.0,0.0
b12cfd255810394b60caef18ae163547,cascavel,PR,2,2,560.0,166.15,726.15,363.08,22.88,680.32,15.84,0.0,4.5,0.0
2f74af7a0ee5636f12c2336f9fffed47,sao paulo,SP,13,13,560.7,163.77,724.47,55.73,22.61,490.57,9.7,0.0,4.31,7.69
bfd938b22bc99bce1ae60dc602889f52,rio de janeiro,RJ,4,4,623.4,100.47,723.87,180.97,13.88,643.68,11.56,0.0,5.0,0.0
68ca56ce86830f3d31b1b7ec6a54da3e,guaratuba,PR,5,5,599.69,123.34,723.03,144.61,17.06,414.06,4.89,0.0,4.0,20.0
c157bdeedcbc9a8e3c8bf0d87ff24428,mairinque,SP,7,7,514.27,208.7,722.97,103.28,28.87,560.84,12.14,0.0,4.43,0.0
1d503743d2526f03f0c2c89540ee008c,sao paulo,SP,12,12,516.04,204.49,720.53,60.04,28.38,609.23,10.8,8.33,3.92,16.67
525e75a6fb1454a2325ab1734bcec221,barueri,SP,9,9,607.17,112.22,719.39,79.93,15.6,274.83,6.37,0.0,3.89,11.11
9c1c0c36cd23c20897e473901a8fb149,praia grande,SP,6,6,544.97,172.07,717.04,119.51,24.0,185.92,6.22,0.0,5.0,0.0
1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,1,1,699.42,15.92,715.34,715.34,2.23,190.78,14.14,100.0,1.0,100.0
5d043cd5512d4bd2f88e5ccdd5736c38,sao paulo,SP,1,1,650.0,64.91,714.91,714.91,9.08,82.02,9.57,0.0,2.0,100.0
5a6a02f419701fc8c605af71d4fc57a4,americana,SP,10,10,600.5,113.91,714.41,71.44,15.94,234.85,5.59,10.0,4.8,0.0
a513150f33f99a06569e9cd5c4bb889b,sao paulo,SP,2,2,677.0,34.25,711.25,355.62,4.82,348.38,9.66,0.0,4.5,0.0
8c0de775f52fe41590b376a3b7c50f68,sumare,SP,8,8,594.8,112.72,707.52,88.44,15.93,383.96,6.21,0.0,4.25,0.0
cb9fb4ca75d7ba8437480e8dde64fe98,sao paulo,SP,10,10,532.14,173.42,705.56,70.56,24.58,366.31,9.25,0.0,4.0,20.0
4de6e4ba574aa9dfdc824bc44dc47fdd,colombo,PR,14,14,451.1,253.32,704.42,50.32,35.96,628.22,9.37,7.14,4.07,21.43
e601b04acf48b4576e73ddca9481f0dc,sao paulo,SP,15,15,491.94,211.0,702.94,46.86,30.02,256.94,6.85,0.0,4.07,20.0
3f9be91358837bff69df67edfa3e42e8,londrina,PR,7,7,569.7,132.36,702.06,100.29,18.85,561.84,9.84,0.0,4.43,14.29
c84592044b180dec206770c38603814b,sao paulo,SP,14,14,491.94,209.03,700.97,50.07,29.82,586.12,12.92,0.0,4.43,7.14
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,6,6,587.9,113.05,700.95,116.82,16.13,555.86,8.86,0.0,4.67,0.0
d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,PR,8,8,539.1,161.6,700.7,87.59,23.06,767.4,12.5,0.0,4.75,0.0
7a91bf945c6fae0779f1c61ce97fe45c,mesquita,RJ,4,4,634.6,65.17,699.77,174.94,9.31,756.26,43.85,25.0,4.5,0.0
89ad3263c0931c47f976d7c5778e60f6,sao paulo,SP,6,6,568.2,131.54,699.74,116.62,18.8,550.3,6.55,0.0,4.17,16.67
b44dbfbf62e52125f3c15d230569ea91,sao paulo,SP,4,4,609.37,89.69,699.06,174.76,12.83,269.44,5.0,0.0,4.75,0.0
1961c3e1272bfeceb05d0b78b5bbfdaf,guarulhos,SP,2,2,657.0,39.01,696.01,348.0,5.6,392.79,6.74,0.0,4.5,0.0
6e4a902d1054e4e17aa6eab87fac1c75,sorocaba,SP,7,7,586.57,109.13,695.7,99.39,15.69,323.67,6.74,28.57,4.14,14.29
c53bcd3be457a342a97e39e5a9f0be22,neopolis,SE,5,5,509.5,186.09,695.59,139.12,26.75,1045.2,12.38,0.0,3.2,40.0
b26741d31a563d769b4af0465ab20c56,florianopolis,SC,2,2,648.0,47.03,695.03,347.52,6.77,1806.57,12.68,0.0,4.0,0.0
af7cdac9d9897cddead9c6b08976c642,laranjal paulista,SP,6,6,543.54,150.47,694.01,115.67,21.68,500.16,15.23,16.67,3.67,16.67
c458e2045a8aa8964f8879af03fdcce6,sao caetano do sul,SP,4,4,494.91,196.79,691.7,172.92,28.45,1290.14,16.04,0.0,2.75,50.0
4be6b962d83299498bae2190f95d6566,sao carlos,SP,11,11,508.8,182.29,691.09,62.83,26.38,425.99,7.9,9.09,4.1,10.0
270d3ef21830ad0ecf3a6c53d08a533a,carapicuiba,SP,5,5,471.0,217.61,688.61,137.72,31.6,184.37,11.54,0.0,2.6,40.0
3be5841cdcc46de4ed3f9116f104b2c5,barueri,SP,4,4,599.6,88.35,687.95,171.99,12.84,412.41,8.01,0.0,4.75,0.0
c33a5c3c983090c8b78a28e65052a20d,criciuma,SC,8,8,559.2,128.13,687.33,85.92,18.64,378.46,11.57,0.0,4.12,25.0
70b52a4cfc823994561b00bad161b4ed,sao paulo,SP,8,8,585.0,100.35,685.35,85.67,14.64,134.02,12.89,0.0,4.38,0.0
26d6bbee02420494d471c9f6436929c0,curitiba,PR,12,12,434.51,247.19,681.7,56.81,36.26,954.43,8.37,0.0,4.67,0.0
48fb026ed7455a42f5d3e9390ed5088e,barra mansa,RJ,9,9,489.73,191.54,681.27,75.7,28.12,984.13,11.89,0.0,2.89,44.44
3968920b9aa752ab98f7d5888c9252f2,bauru,SP,8,8,523.3,157.71,681.01,85.13,23.16,468.51,9.64,12.5,3.88,25.0
c52c644cc0dc85121207a27013efc6af,tiradentes,MG,1,1,397.8,283.16,680.96,680.96,41.58,366.56,7.15,0.0,5.0,0.0
6879c4d287a8dd06b11f54ea8f78e4da,osasco,SP,6,6,527.67,149.46,677.13,112.86,22.07,389.58,6.82,0.0,4.33,16.67
6eeed17989b0ae47c9f11ece6f38ea90,sao paulo,SP,3,3,557.0,119.01,676.01,225.34,17.6,716.43,6.5,0.0,3.67,33.33
53336f97ddbe53e2a617d07b17447b95,sao paulo,SP,1,1,599.5,75.33,674.83,674.83,11.16,1760.77,19.43,0.0,5.0,0.0
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,SP,5,5,579.5,94.83,674.33,134.87,14.06,375.26,18.56,20.0,3.8,20.0
71271995e85f5b8530be99ed54a91b89,porto alegre,RS,6,6,582.0,92.15,674.15,112.36,13.67,441.23,12.31,16.67,3.0,33.33
eddd1991bd6d9309995a480c39b95137,ponta grossa,PR,2,2,601.0,71.55,672.55,336.28,10.64,324.46,14.75,0.0,3.5,0.0
685b870da5b52a710782c9c0fefbeb5b,sao bernardo do campo,SP,2,2,627.0,43.98,670.98,335.49,6.55,360.75,39.61,100.0,2.0,50.0
ff4e2d38692ce827b1a4f4b8196e680d,sao paulo,SP,11,11,518.9,150.28,669.18,60.83,22.46,362.98,9.21,0.0,4.27,9.09
48efc9d94a9834137efd9ea76b065a38,curitiba,PR,33,33,345.6,320.4,666.0,20.18,48.11,62.74,10.79,0.0,5.0,0.0
bf961104a38e01b9062ee026bb657dee,ribeirao preto,SP,4,4,585.56,79.9,665.46,166.36,12.01,295.7,9.06,0.0,4.5,0.0
63ffcb71394dd8ea3872ed9ffda17c74,itaborai,RJ,17,17,399.0,264.72,663.72,39.04,39.88,498.6,13.25,5.88,3.18,29.41
768de2a4fc06aacecb9a586ccc30746a,brasilia,DF,13,13,442.7,221.01,663.71,51.05,33.3,814.62,14.86,0.0,4.38,7.69
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,4,4,568.78,93.03,661.81,165.45,14.06,927.99,24.8,25.0,4.0,25.0
b5bb2b985208834bd5bd86c7a402bbad,venancio aires,RS,2,2,621.06,38.66,659.72,329.86,5.86,1109.97,11.34,0.0,5.0,0.0
c7a0a13cbcf29d5ce51c8f80afdc0b89,laurentino,SC,8,8,483.08,174.72,657.8,82.22,26.56,524.12,10.87,0.0,4.12,12.5
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,3,3,570.0,85.96,655.96,218.65,13.1,606.23,17.97,0.0,2.33,66.67
73b8eb4a9a729d4019b24ed1be748cbf,campinas,SP,7,7,568.9,86.6,655.5,93.64,13.21,228.66,4.14,0.0,4.86,0.0
9e6967d3cf386d284251784b18ccb485,sao caetano do sul,SP,9,9,517.67,137.23,654.9,72.77,20.95,382.92,7.25,11.11,3.89,22.22
f5b44895715ddfe3087dc414f30268f3,sorocaba,SP,19,19,378.8,275.64,654.44,34.44,42.12,567.28,12.5,5.26,4.0,15.79
13c2ed7698b3ca92dad49e849219da59,ponta grossa,PR,8,8,498.61,154.68,653.29,81.66,23.68,545.48,10.89,0.0,4.38,12.5
bbaff50f3b708fda865918715276cd87,atibaia,SP,12,12,449.7,202.07,651.77,54.31,31.0,397.09,10.2,16.67,4.75,0.0
3ea00e1dea2b0659dbaf654735929220,curitiba,PR,7,7,505.0,144.97,649.97,92.85,22.3,981.46,11.45,0.0,4.86,0.0
a35ef466c6fd6d052f5d241240d3c5e2,novo hamburgo,RS,3,3,569.9,79.65,649.55,216.52,12.26,1246.2,11.83,0.0,4.67,0.0
7c1fea10b5b006671d608b1d7c446ec4,boituva,SP,14,14,423.6,224.15,647.75,46.27,34.6,733.29,16.23,7.14,4.0,14.29
2e7ea2aafec5835e781b21d6d1faf1f1,sao paulo,SP,7,7,528.4,118.22,646.62,92.37,18.28,241.9,7.16,14.29,4.5,0.0
1588ac4010787100dddef64568f0ae35,maringa,PR,3,3,599.97,46.0,645.97,215.32,7.12,529.3,19.87,0.0,3.0,33.33
bb2afe2061d53c6968aa0cffa233a8ec,sao paulo,SP,5,5,549.4,94.62,644.02,128.8,14.69,409.23,4.43,0.0,4.8,0.0
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,PR,6,6,458.0,185.32,643.32,107.22,28.81,782.25,15.66,0.0,4.83,0.0
c3aad7dc65449ae90a5e9c3c6c1e78e0,auriflama/sp,SP,6,6,510.0,130.36,640.36,106.73,20.36,631.76,7.49,0.0,4.67,0.0
1fe61aa5494bd3ae92a2c13e067c810f,santa cecilia,SC,1,1,537.76,100.82,638.58,638.58,15.79,530.14,7.99,0.0,4.0,0.0
f9ec7093df3a7b346b7bcf7864069ca3,sao paulo,SP,9,9,519.2,118.93,638.13,70.9,18.64,441.99,6.32,11.11,4.78,0.0
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,6,6,425.75,212.27,638.02,106.34,33.27,841.46,23.69,33.33,2.5,50.0
74871d19219c7d518d0090283e03c137,sao paulo,SP,6,6,550.04,87.87,637.91,106.32,13.77,116.8,3.87,0.0,5.0,0.0
b87a7ea0c30fad2dd6781b74a0064859,sao paulo,SP,9,9,515.4,122.35,637.75,70.86,19.18,676.42,15.24,33.33,3.44,33.33
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,venancio aires,RS,3,3,531.8,100.88,632.68,210.89,15.94,561.66,7.11,0.0,5.0,0.0
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,SP,14,14,470.0,161.32,631.32,45.09,25.55,263.81,8.22,21.43,4.64,7.14
d197aa8fbc64087f61984deef05f6227,sao jose dos campos,SP,6,6,519.09,111.56,630.65,105.11,17.69,340.04,7.41,0.0,4.83,0.0
89bc797e2e29667aa035d4368f9b7f92,sao paulo,SP,16,16,392.4,238.04,630.44,39.4,37.76,283.35,15.39,18.75,3.88,18.75
9599519be538b98748162a2b48248960,sao paulo,SP,1,1,570.0,60.06,630.06,630.06,9.53,2466.97,22.62,0.0,1.0,100.0
b0b346d3a89f5eb4c2968af3f083cd43,campinas,SP,9,9,469.0,160.7,629.7,69.97,25.52,621.4,23.35,44.44,3.78,22.22
70125af26c2d6d4ef401a1d02ae7701f,goiania,GO,5,5,371.2,258.42,629.62,125.92,41.04,670.76,10.58,40.0,4.6,0.0
6c17baf138731a4aaacc3210adf2037b,franca,SP,4,4,538.8,89.92,628.72,157.18,14.3,391.32,7.55,0.0,5.0,0.0
c42fd8e4d47dfb18ce5222f2dd7752f9,osasco,SP,7,7,466.99,161.64,628.63,89.8,25.71,452.27,26.34,28.57,3.8,20.0
5f5a58930c3c35f3b5af264f34fb8c85,ribeirao preto,SP,3,3,560.0,68.59,628.59,209.53,10.91,688.31,7.96,0.0,5.0,0.0
